,index,약국ID,주소,약국명,대표전화1,진료시간(월요일)C,진료시간(화요일)C,진료시간(수요일)C,진료시간(목요일)C,진료시간(금요일)C,진료시간(토요일)C,진료시간(일요일)C,진료시간(공휴일)C,진료시간(월요일)S,진료시간(화요일)S,진료시간(수요일)S,진료시간(목요일)S,진료시간(금요일)S,진료시간(토요일)S,진료시간(일요일)S,진료시간(공휴일)S,우편번호1,우편번호2,병원경도,병원위도,작업일시,geometry
2664,2751,C1109397,서울특별시 송파구 올림픽로 289 잠실시그마타워 지하1층 비101-3호 (신천동),알파약국,02-422-2261,2030,2030,2030,2030,2030,1600,2200.0,2300.0,900,900,900,900,900,930,1000.0,1000.0,55,10,127.102522142353,37.5146152773177,2022-07-20 17:42:08.0,POINT (964873.6780487178 1946221.9786796113)
2665,2752,C1101111,서울특별시 성북구  장위로  42-1 (장위동),알파약국,02-918-7692,2100,2100,2100,2100,2100,1500,2200.0,2300.0,900,900,900,900,900,900,1000.0,1000.0,27,42,127.0412899087602,37.61410583571838,2022-07-20 17:42:08.0,POINT (959516.2480416717 1957284.5581163287)
2666,2753,C1101110,서울특별시 서초구 사임당로 181 102호 (서초동 대일빌딩),알파약국,02-3473-0506,2130,2130,2130,2130,2130,2130,2200.0,2300.0,900,900,900,900,900,900,1000.0,1000.0,66,26,127.02931918152292,37.49305388697983,2022-07-20 17:42:08.0,POINT (958392.5116494105 1943859.725176217)
2667,2754,C1107004,서울특별시 서대문구 통일로 448 (홍제동),알파약국,02-3217-6474,2000,2000,2000,2000,2000,1600,2200.0,2300.0,900,900,900,900,900,900,1000.0,1000.0,36,29,126.9444568652,37.588867601,2022-07-20 17:42:08.0,POINT (950953.5566300127 1954530.6480518777)
2668,2755,C1100986,서울특별시 용산구 보광로 46 (보광동),알파약국,02-795-6092,2100,2100,2100,2100,2100,1600,2200.0,2300.0,900,900,900,900,900,900,1000.0,1000.0,44,14,126.99921372911814,37.52821592825126,2022-07-20 17:42:08.0,POINT (955751.9790480785 1947774.4736270057)
2669,2756,C1107560,서울특별시 중구 마장로9길 34 1층 (황학동),알파약국,02-2277-3400,1700,1700,1700,1700,1700,1600,2200.0,2300.0,1000,1000,1000,1000,1000,900,1000.0,1000.0,45,73,127.0197457786096,37.569914896569664,2022-07-20 17:42:08.0,POINT (957589.7757831556 1952391.2868724351)
2670,2757,C1109186,서울특별시 강동구 올림픽로98길 15 LS지산빌딩 1층 101102호 (암사동),암사제일약국,02-3427-5855,2130,2130,2130,2130,2130,2130,2200.0,2130.0,900,900,900,900,900,900,1000.0,900.0,52,63,127.129027833895,37.551404987819,2022-07-20 17:42:08.0,POINT (967232.1751846076 1950294.0056968806)
2671,2758,C1102841,서울특별시 강동구 고덕로 133 511호(암사동롯데캐슬퍼스트상가),암사조은온누리약국,02-426-3666,2000,2000,2000,2000,2000,1600,2200.0,2130.0,840,840,840,840,840,840,1000.0,900.0,52,36,127.14034814198344,37.55525140665152,2022-07-20 17:42:08.0,POINT (968233.7296650544 1950716.8579239163)
2672,2759,C1100987,서울특별시 강동구 올림픽로 777 (암사동),암사현대약국,02-481-1395,2130,2130,2130,2130,2130,1900,2200.0,2130.0,800,800,800,800,800,800,1000.0,900.0,52,41,127.12740667209891,37.55051602183551,2022-07-20 17:42:09.0,POINT (967088.5871872118 1950195.9463866344)
2673,2760,C1102135,서울특별시 강남구 압구정로 130 종화빌딩 1층 (신사동),압구정길약국,070-8844-1195,2000,2000,2000,2000,2000,1500,2200.0,2130.0,900,900,900,900,900,900,1000.0,900.0,60,29,127.02288866531202,37.52407664899927,2022-07-20 17:42:09.0,POINT (957841.5111962701 1947304.3703456586)
2674,2761,C1104476,서울특별시 강남구 논현로175길 25 102호 (신사동),압구정미약국,02-548-0085,1800,1800,1800,1800,1800,1500,2200.0,2130.0,1000,1000,1000,1000,1000,900,1000.0,900.0,60,30,127.0266484332,37.5254366351,2022-07-20 17:42:09.0,POINT (958174.4928824775 1947453.5743305965)
2675,2762,C1102190,서울특별시 관악구 봉천로 486,가은약국,02-878-9669,2100,2100,2100,2100,2100,2100,2030.0,2100.0,900,900,900,900,900,900,830.0,900.0,87,38,126.95373297429892,37.4816282904794,2022-07-20 17:41:59.0,POINT (951703.3981014269 1942628.2202738773)
2676,2763,C1100241,서울특별시 강북구 한천로 1058 (수유동),안국온누리약국,02-900-3980,2200,2200,2200,2200,2200,2200,1830.0,2300.0,900,900,900,900,900,900,1030.0,1000.0,10,53,127.02526670332192,37.64138757404594,2022-07-20 17:42:08.0,POINT (958117.4134470002 1960318.389525782)
2677,2764,C1104103,서울특별시 강남구 압구정로20길 15 102호(신사동),압구정스타약국,02-548-9467,2100,2100,2100,2100,2100,2100,2100.0,2100.0,1200,1200,1200,1200,1200,1200,1200.0,1200.0,60,30,127.02542644293584,37.524824222921325,2022-07-20 17:42:09.0,POINT (958066.1739652831 1947386.174881602)
2678,2765,C1108612,서울특별시 강남구 압구정로28길 13 1층 (신사동),압구정엘약국,02-512-9900,2030,2000,2030,2000,2030,1600,2100.0,2100.0,900,900,900,900,900,900,1200.0,1200.0,60,30,127.02785220084908,37.52566701387417,2022-07-20 17:42:09.0,POINT (958280.9871293837 1947478.598909139)
2679,2766,C1107491,서울특별시 강남구 압구정로28길 25 엑시 1층 1호 (신사동),압구정영약국,02-518-9555,1800,1800,1800,1800,1800,1600,2100.0,2100.0,1000,1000,1000,1000,1000,900,1200.0,1200.0,60,30,127.02783831207329,37.52482367905441,2022-07-20 17:42:09.0,POINT (958279.2902542509 1947385.042047528)
2680,2768,C1108764,서울특별시 강남구 압구정로 164 아세아빌딩 105호 (신사동),압구정온누리약국,02-514-0777,2000,2000,2000,2000,2000,1800,1700.0,2230.0,900,900,900,900,900,900,1100.0,900.0,60,30,127.02764922895,37.5265333750851,2022-07-20 17:42:09.0,POINT (958263.535092979 1947574.8066314817)
2681,2769,C1108566,서울특별시 강남구 압구정로28길 49 유림아트홀 (신사동),압구정웰약국,02-514-3011,2100,2100,2100,2100,2100,1900,1700.0,2230.0,930,930,930,930,930,930,1100.0,900.0,60,31,127.02771103121962,37.52325956878249,2022-07-20 17:42:09.0,POINT (958267.1722493989 1947211.5697388032)
2682,2770,C1100453,서울특별시 성북구 길음로 103 304호 (길음동 대우상가),아이팜약국,02-911-0175,1900,1900,1900,1900,1900,1300,1400.0,1330.0,900,900,900,900,900,900,900.0,930.0,27,14,127.0179490421866,37.61089591427344,2021-09-23 18:10:50.0,POINT (957454.4440447338 1956938.7530591483)
2683,2771,C1107200,서울특별시 강남구 논현로171길 15 105호 (신사동 카로시티1),압구정제이약국,02-514-7999,1800,1800,1800,1800,1800,1900,1700.0,2230.0,1000,1000,1000,1000,1000,930,1100.0,900.0,60,30,127.02714168957222,37.525486978856456,2022-07-20 17:42:09.0,POINT (958218.1055210936 1947458.9404558823)
2684,2772,C1108525,서울특별시 강남구 논현로 853 1층 (신사동),압구정퀸약국,02-3447-1119,2130,2130,2130,2130,2130,2130,2130.0,1800.0,800,800,800,800,800,800,800.0,1200.0,60,30,127.02809634721416,37.52510473066329,2022-07-20 17:42:09.0,POINT (958302.2470801957 1947416.1086454063)
2685,2773,C1104759,서울특별시 강남구 논현로 857 (신사동) 1층,압구정프라자약국,02-542-4411,2100,2100,2100,2100,2100,2000,2130.0,1800.0,900,900,900,900,900,900,800.0,1200.0,60,30,127.02802179463367,37.52534801314396,2022-07-20 17:42:09.0,POINT (958295.7949524054 1947443.1324525299)
2686,2774,C1109139,서울특별시 강남구 논현로 857 A857 1층 일부호 (신사동),압구정프라자온누리약국,02-511-3801,2100,2100,2100,2100,2100,2000,2130.0,1800.0,900,900,900,900,900,900,800.0,1200.0,60,30,127.028099944398,37.5253452973989,2022-07-20 17:42:09.0,POINT (958302.6988296171 1947442.796510183)
2687,2775,C1107788,서울특별시 강남구 압구정로30길 23 102호 (신사동),압구정화이트약국,02-515-8715,2100,2100,2100,2100,2100,1800,2130.0,1800.0,900,900,900,900,900,900,800.0,1200.0,60,22,127.0294949123,37.5258900636,2022-07-20 17:42:09.0,POINT (958426.2618633965 1947502.6176340804)
2688,2776,C1109063,서울특별시 구로구 개봉로20길 54 원진환경(주) 1층 (개봉동),아침온누리약국,070-7633-3870,1900,1900,1900,1900,1900,1400,1400.0,1330.0,900,900,900,900,900,900,900.0,930.0,83,29,126.857360822461,37.4934362521241,2021-09-23 18:10:50.0,POINT (943191.7921046431 1943992.0407954217)
2689,2777,C1107171,서울특별시 마포구 마포대로 204 103호 (아현동 마포에스케이허브),애오개약국,02-365-0075,1830,1830,1830,1830,1830,1500,1500.0,1800.0,900,900,900,900,900,830,900.0,1200.0,42,6,126.95653436682082,37.55202195922599,2022-07-20 17:42:09.0,POINT (951996.1912880382 1950436.5605306886)
2690,2778,C1102217,서울특별시 영등포구 영등포로80길 15 (신길동),애지약국,02-848-0424,2000,2000,2000,2000,2000,2000,1500.0,1800.0,900,900,900,900,900,900,900.0,1200.0,73,57,126.92036749017475,37.51216444032968,2022-07-20 17:42:09.0,POINT (948774.323909966 1946033.6625749164)
2691,2779,C1103706,서울특별시 은평구 진관2로 57-7 B106호 (진관동 상가),애플약국,02-356-1218,1900,1900,1900,1900,1900,1600,1300.0,1300.0,900,900,900,900,900,900,900.0,900.0,33,6,126.92323723285112,37.63437366485398,2022-07-20 17:42:09.0,POINT (949111.1715396198 1959590.6648470066)
2692,2780,C1109137,서울특별시 광진구 아차산로 506 은석 1층 일부호 (광장동),애플약국,02-446-1357,2000,2000,2000,2000,2000,1500,1300.0,1300.0,800,800,800,800,800,800,900.0,900.0,49,74,127.09772551997,37.5414900009194,2022-07-20 17:42:09.0,POINT (964462.5362021978 1949205.366460272)
2693,2781,C1104125,서울특별시 강서구 양천로 684 1층 (염창동),애플약국,02-3663-1205,2000,2000,2000,2000,2000,1630,1300.0,1300.0,915,915,915,915,915,915,900.0,900.0,75,55,126.8719593353268,37.55067030767309,2022-07-20 17:42:09.0,POINT (944524.6838890882 1950333.1508955983)
2694,2782,C1108006,서울특별시 송파구 올림픽로 119 잠실파인애플상가 제3에이 12-1호 (잠실동),애플약국,02-412-6728,1900,1900,1900,1900,1900,1400,1300.0,1300.0,830,830,830,830,830,830,900.0,900.0,55,1,127.0841884297,37.5120856031,2022-07-20 17:42:09.0,POINT (963252.224779629 1945948.330039749)
2695,2783,C1101076,서울특별시 금천구 시흥대로 104 1층 (시흥동),약나라약국,02-803-7071,2000,2000,2000,2000,2000,2000,1300.0,1300.0,900,900,900,900,900,900,900.0,900.0,86,51,126.90414072740822,37.443344122264506,2022-07-20 17:42:09.0,POINT (947291.9369524219 1938407.4334163577)
2696,2784,C1106978,서울특별시 서초구 강남대로 221 양재역환승주차장 3층 303호 (양재동),약사랑약국,02-573-1205,2000,1800,1800,1800,2000,1600,2000.0,2000.0,900,900,900,900,900,900,900.0,900.0,67,49,127.03480752081352,37.48332354120099,2022-07-20 17:42:09.0,POINT (958872.3412049904 1942777.7959553984)
2697,2785,C1102999,서울특별시 성동구 난계로 35 2층 (금호동1가),약사랑옵티마약국,02-2298-2262,2000,2000,2000,2000,2000,1800,2000.0,2000.0,900,900,900,900,900,900,900.0,900.0,47,27,127.02455413022348,37.55550164955468,2022-07-20 17:42:09.0,POINT (958006.3040506527 1950790.0525627474)
2698,2786,C1104845,서울특별시 영등포구 도신로54길 1,약산약국,02-833-8932,2200,2200,2200,2200,2200,2200,2000.0,2000.0,900,900,900,900,900,900,1100.0,900.0,73,48,126.91459302621756,37.51132453519945,2022-07-20 17:42:09.0,POINT (948263.4147779006 1945943.63934397)
2699,2787,C1108191,서울특별시 동대문구 약령중앙로 5 (제기동),약손당약국,02-964-9696,1700,1700,1700,1700,1700,2200,2000.0,2000.0,1000,1000,1000,1000,1000,900,1100.0,900.0,25,69,127.03658454,37.5788379348,2022-07-20 17:42:09.0,POINT (959081.6620643206 1953373.786535979)
2700,2788,C1103834,서울특별시 강남구 선릉로 227 1층 (도곡동),약손메디칼약국,02-529-3010,2200,2200,2200,2200,2200,1800,2000.0,2000.0,900,900,900,900,900,900,1100.0,900.0,62,75,127.05273754751948,37.49583888247608,2022-07-20 17:42:09.0,POINT (960464.1400057254 1944158.6082982486)
2701,2789,C1101171,서울특별시 도봉구 도봉로 601  (쌍문동 시그마팰리스아파트),약손약국,02-908-0266,1530,1530,1530,1530,1530,1530,2000.0,2000.0,900,900,900,900,900,900,1100.0,900.0,13,95,127.04013492845598,37.65844514253641,2022-07-20 17:42:09.0,POINT (959438.4245653319 1962204.3312211724)
2702,2790,C1101170,서울특별시 서대문구 연희로 409 (홍은동),약손약국,02-3217-2771,1900,1900,1900,1900,1900,1400,2000.0,2000.0,900,900,900,900,900,900,1100.0,900.0,36,47,126.9407998380894,37.59161925247315,2022-07-20 17:42:09.0,POINT (950632.5088646252 1954837.8479070417)
2703,2791,C1106768,서울특별시 동대문구 약령중앙로 27-1 1층 (제기동),약수당약국,02-967-1323,1800,1800,1800,1800,1800,1400,2000.0,2000.0,1000,1000,1000,1000,1000,900,1100.0,900.0,25,69,127.0368912022225,37.58082002231711,2022-07-20 17:42:09.0,POINT (959109.8236811408 1953593.555879988)
2704,2792,C1107709,서울특별시 중구 다산로 112 신양빌딩 지하1층 (신당동),약수온누리약국,02-2253-7703,1900,1900,1900,2000,1900,1400,2000.0,2000.0,900,900,900,900,900,900,1100.0,900.0,45,97,127.0103800303,37.5537882513,2022-07-20 17:42:09.0,POINT (956753.3805378149 1950606.3868083002)
2705,2794,C1107604,서울특별시 중구 다산로 111 한미빌딩 1층 (신당동),약수하나약국,02-2232-0363,1800,1800,1800,1800,1800,1500,2000.0,2000.0,900,900,900,900,900,900,1100.0,900.0,45,98,127.009841367,37.5540153489,2022-07-20 17:42:09.0,POINT (956705.933149359 1950631.8300433643)
2706,2795,C1108916,서울특별시 강동구 동남로79길 26 상가동 101호 (고덕동 고덕아이파크),아이파크약국,02-481-9588,2000,2000,2000,2000,2000,1600,1300.0,1300.0,900,900,900,900,900,900,900.0,900.0,52,32,127.153744243632,37.5591838811941,2022-03-20 17:42:01.0,POINT (969418.5520702614 1951148.7005428795)
2707,2796,C1101209,서울특별시 영등포구 가마산로61길 14-1 1층 (신길동),양모약국,02-832-3327,2100,2100,2100,2100,2100,2100,2100.0,2000.0,1000,1000,1000,1000,1000,1000,1000.0,900.0,73,83,126.90876854087108,37.50357848683037,2022-07-20 17:42:09.0,POINT (947743.2592262912 1945087.4778290556)
2708,2797,C1104263,서울특별시 관악구 남부순환로234길 27 (봉천동),양생약국,02-872-9954,2300,2300,2300,2300,2300,2200,2100.0,2300.0,900,900,900,900,900,900,1000.0,900.0,87,89,126.9568892455544,37.47815058608225,2022-07-20 17:42:09.0,POINT (951980.227321316 1942240.7769965525)
2709,2799,C1104096,서울특별시 서초구 강남대로 48-6 1층 101호 (양재동),양재로하스약국,070-7795-7505,1900,1900,1900,1900,1900,1400,2230.0,2300.0,900,900,900,900,900,900,930.0,900.0,67,79,127.0400308204,37.4691271602,2022-07-20 17:42:09.0,POINT (959326.4424652914 1941200.5361349247)
2710,2800,C1104317,서울특별시 서초구 동산로 64 (양재동),양재메디칼약국,02-577-8275,2100,2100,2100,2100,2100,2000,2230.0,2300.0,900,900,900,900,900,900,930.0,900.0,67,84,127.04579315549772,37.47181367537455,2022-07-20 17:42:09.0,POINT (959837.4269965318 1941496.1132550612)
2711,2801,C1108249,서울특별시 강남구 강남대로 238 1층 101호 (도곡동),양재미소약국,070-4101-8242,1930,1930,1930,1930,1930,1330,2230.0,2300.0,900,900,900,900,900,900,930.0,900.0,62,67,127.0347567814,37.4849649737,2022-07-20 17:42:09.0,POINT (958868.7551823198 1942959.9240617857)
2712,2802,C1108734,서울특별시 서초구 남부순환로 지하 2585 25호 (서초동 양재역),양재뿌리약국,02-572-4799,2030,2030,2030,2030,2030,1800,1800.0,1800.0,800,800,800,800,800,1100,1100.0,1100.0,67,35,127.03504999776074,37.483343071796114,2022-07-20 17:42:09.0,POINT (958893.7894111177 1942779.8568518064)
2713,2803,C1108301,서울특별시 서초구 언남1길 3 1층 102호 (양재동),양재소망약국,02-6402-1522,2000,2000,2000,2000,2000,1500,1800.0,1800.0,900,900,900,900,900,900,1100.0,1100.0,67,78,127.04072431962584,37.47221558736947,2022-07-20 17:42:09.0,POINT (959389.4375764565 1941542.8763195504)
2714,2804,C1102327,서울특별시 강남구 남부순환로363길 17 (도곡동),양재소화약국,02-575-3766,2130,2130,2130,2130,2130,2130,1800.0,1800.0,900,900,900,900,900,900,1100.0,1100.0,62,68,127.03777125914866,37.48637165694103,2022-07-20 17:42:09.0,POINT (959136.027003749 1943114.673476306)
2715,2805,C1109388,서울특별시 서대문구 신촌로37길 16 가동 1층 (북아현동),아현새서울약국,02-365-2158,1900,1900,1900,1900,1900,1600,2100.0,2300.0,900,900,900,900,900,900,1000.0,1000.0,37,58,126.957337272297,37.5578189106038,2022-03-20 17:42:01.0,POINT (952070.824656011 1951079.2934091513)
2716,2806,C1108645,서울특별시 송파구 강동대로 74 1층 103호 (풍납동),가장빠른천사약국,02-483-8875,2100,2100,2100,2100,2100,1900,2030.0,2100.0,830,830,830,830,830,830,830.0,900.0,55,6,127.114931882654,37.5264402340298,2022-07-20 17:41:59.0,POINT (965975.7387480042 1947529.3221294894)
2717,2807,C1107481,서울특별시 서초구 마방로2길 57 101호 (양재동),양재시민의숲수약국,02-579-8852,2000,2000,1400,2000,2000,1400,1800.0,1800.0,1000,1000,1000,1000,1000,1000,1100.0,1100.0,67,79,127.0394621064,37.4710735344,2022-07-20 17:42:09.0,POINT (959277.2085955677 1941416.7185232192)
2718,2808,C1100955,서울특별시 서초구 매헌로 34 한일빌딩 (양재동),양재신세계약국,02-575-7277,2100,2100,2100,2100,2100,1900,1800.0,1800.0,900,900,900,900,900,900,1100.0,1100.0,67,70,127.03482397722864,37.46403989013713,2022-07-20 17:42:09.0,POINT (958863.2284140531 1940638.4006265881)
2719,2809,C1107394,서울특별시 서초구 남부순환로350길 36 1층 (양재동),양재팜24약국,02-581-8224,1800,1800,1800,1800,1800,1330,1800.0,1800.0,830,830,830,830,830,830,1100.0,1100.0,67,36,127.0362168007,37.4832958674,2022-07-20 17:42:09.0,POINT (958996.9212052282 1942774.1110593514)
2720,2810,C1104594,서울특별시 서초구 강남대로 220,양재프라자약국,02-576-9222,2100,2100,2100,2100,2100,1930,1800.0,1800.0,900,900,900,900,900,900,1100.0,1100.0,67,36,127.03511539096708,37.48407669118315,2022-07-20 17:42:09.0,POINT (958899.9727292745 1942861.218453395)
2721,2811,C1100554,서울특별시 용산구 이촌로 248 11동 103-1호,양지약국,02-793-8253,2100,2100,2100,2100,2100,2000,1800.0,1800.0,900,900,900,900,900,900,1100.0,1100.0,44,26,126.975027878,37.5193858674,2022-07-20 17:42:09.0,POINT (953609.504894499 1946806.4816184128)
2722,2812,C1108780,서울특별시 중구 수표로 23 영락빌딩 1층 101-B호 (저동2가),양지약국,02-2266-6968,1830,1830,1830,1830,1830,1300,1800.0,1800.0,900,900,900,900,900,900,1100.0,1100.0,45,52,126.99003575095,37.5632004640138,2022-07-20 17:42:09.0,POINT (954962.0867920029 1951660.1778498695)
2723,2813,C1100957,서울특별시 중랑구 동일로 865 1층 (묵동),양지약국,02-972-6254,1830,1830,1830,1830,1830,1400,1800.0,1800.0,900,900,900,900,900,900,1100.0,1100.0,20,10,127.07809755759064,37.60748169502344,2022-07-20 17:42:09.0,POINT (962761.4436213777 1956534.4026260802)
2724,2814,C1104062,서울특별시 강동구 진황도로61길 56 1층 (둔촌동),양지약국,02-473-9779,1830,1830,1830,1830,1830,1400,1800.0,1800.0,830,830,830,830,830,900,1100.0,1100.0,53,69,127.14609422635957,37.52814599114613,2022-07-20 17:42:09.0,POINT (968729.9360698782 1947707.7489780134)
2725,2815,C1108668,서울특별시 관악구 관악로 186 1층 (봉천동),양지약국,02-882-2497,2000,2000,2000,2000,2000,1600,1800.0,1800.0,900,900,900,900,900,900,1100.0,1100.0,87,38,126.953377373952,37.481562282745,2022-07-20 17:42:09.0,POINT (951671.9159716928 1942621.0796020397)
